Date	Arkengarthdale	East Cowton	Malham Tarn	Snaizeholme	Crakehill	Skip Bridge	Westwick	Skelton	Skelton tommorow	Predictor_1	Skelton Tomorrow	Skelton - 1	Average Rainfall	Average River flow	Average Rainfall -1 day	Skelton + average Rain
1995-12-22	1.3	1.377	0.2	1.7	11.187	4.342	11.925	35.64	99.21	27.454	99.21	14.81	1.14425	15.7735	0.6499999999999999	36.78425
1995-12-23	3.3	1.11	0.6	1.5	15.944	6.438	19.108	99.21	63.44	41.491	63.44	35.64	1.6275	35.175	1.14425	100.83749999999999
1995-12-24	3.3	1.71	0.6	2.5	21.112	7.279	22.309	63.44	38.36	50.7	38.36	99.21	2.0275	28.535	1.6275	65.4675
1995-12-25	3.3	1.51	0.6	1.9	23.572	7.738	24.097	38.36	25.95	55.407	25.95	63.44	1.8274999999999997	23.44175	2.0275	40.1875
1995-12-26	2.2	1.133	0.6	1.4	20.897	5.794	19.193	25.95	19.98	45.883	19.98	38.36	1.33325	17.9585	1.8274999999999997	27.28325
1995-12-27	0.0	0.6	0.4	1.0	17.025	3.787	12.643	19.98	16.57	33.456	16.57	25.95	0.5	13.35875	1.33325	20.48
1995-12-28	0.0	0.0	0.4	0.0	12.05	3.036	10.124	16.57	16.63	25.21	16.63	19.98	0.1	10.445	0.5	16.67
1995-12-29	0.0	0.0	0.4	0.0	10.072	2.672	9.111	16.63	15.82	21.855	15.82	16.57	0.1	9.62125	0.1	16.73
1995-12-30	0.0	0.0	0.2	0.0	9.05	2.488	9.151	15.82	17.9	20.689	17.9	16.63	0.05	9.12725	0.1	15.870000000000001
1995-12-31	0.0	1.8	0.6	0.0	8.335	2.612	8.754	17.9	18.88	19.701	18.88	15.82	0.6	9.40025	0.05	18.5
1996-01-01	1.0	2.4	4.8	2.0	8.42	2.77	8.338	18.88	21.18	19.528	21.18	17.9	2.55	9.602	0.6	21.43
1996-01-02	3.0	2.4	4.8	2.2	8.722	2.996	8.331	21.18	22.95	20.05	22.95	18.88	3.0999999999999996	10.30725	2.55	24.28
1996-01-03	3.2	2.4	4.8	2.2	9.345	3.285	8.686	22.95	30.86	21.316	30.86	21.18	3.1499999999999995	11.066500000000001	3.0999999999999996	26.099999999999998
1996-01-04	6.0	2.0	8.2	4.2	11.085	3.507	11.089	30.86	48.28	25.681	48.28	22.95	5.1	14.13525	3.1499999999999995	35.96
1996-01-05	7.0	2.6	11.0	6.8	14.875	4.008	15.906	48.28	69.82	34.789	69.82	30.86	6.8500000000000005	20.76725	5.1	55.13
1996-01-06	7.0	3.8	12.2	7.2	20.95	5.146	21.771	69.82	87.5	47.867	87.5	48.28	7.55	29.42175	6.8500000000000005	77.36999999999999
1996-01-07	8.333	6.0	17.6	11.4	29.425	7.682	31.081	87.5	111.7	68.188	111.7	69.82	10.83325	38.922	7.55	98.33324999999999
1996-01-08	6.2	6.288	17.452	11.6	36.188	10.278	39.879	111.7	102.634	86.346	102.634	87.5	10.385	49.511250000000004	10.83325	122.08500000000001
1996-01-09	4.4	5.888	12.252	7.2	39.746	12.782	46.716	102.634	84.33	99.244	84.33	111.7	7.435	50.4695	10.385	110.069
1996-01-10	2.6	4.688	11.9	6.8	39.221	13.425	46.086	84.33	58.66	98.732	58.66	102.634	6.497000000000001	45.7655	7.435	90.827
1996-01-11	2.167	5.488	6.9	5.2	33.696	12.318	40.203	58.66	66.55	86.217	66.55	84.33	4.93875	36.21925	6.497000000000001	63.598749999999995
1996-01-12	3.5	4.2	6.048	4.6	30.732	11.594	34.639	66.55	101.4	76.965	101.4	58.66	4.587	35.87875	4.93875	71.137
1996-01-13	4.629	6.4	13.848	5.163	30.423	10.87	30.102	101.4	100.9	71.395	100.9	66.55	7.510000000000001	43.198750000000004	4.587	108.91000000000001
1996-01-14	4.829	6.4	19.0	5.163	32.348	10.697	32.39	100.9	61.25	75.434	61.25	101.4	8.847999999999999	44.08375	7.510000000000001	109.748
1996-01-15	3.729	3.4	18.6	2.563	32.323	10.436	32.702	61.25	46.7	75.461	46.7	100.9	7.0729999999999995	34.17775	8.847999999999999	68.323
1996-01-16	1.929	3.0	15.6	0.963	28.998	9.49	29.963	46.7	39.46	68.45	39.46	61.25	5.373	28.78775	7.0729999999999995	52.073
1996-01-17	0.6	0.0	6.4	0.2	23.55	8.07	24.906	39.46	32.78	56.526	32.78	46.7	1.8	23.996499999999997	5.373	41.26
1996-01-18	0.2	0.0	0.4	0.0	16.95	6.617	18.495	32.78	29.13	42.062	29.13	39.46	0.15000000000000002	18.7105	1.8	32.93
1996-01-19	0.4	0.0	0.4	0.0	14.625	5.5	15.164	29.13	27.66	35.289	27.66	32.78	0.2	16.10475	0.15000000000000002	29.33
1996-01-20	1.0	0.0	1.6	0.8	13.35	4.556	13.314	27.66	27.16	31.221	27.16	29.13	0.8500000000000001	14.719999999999999	0.2	28.51
1996-01-21	1.0	0.0	1.2	0.8	12.6	3.876	12.211	27.16	25.62	28.687	25.62	27.66	0.75	13.961749999999999	0.8500000000000001	27.91
1996-01-22	2.4	0.0	1.4	0.8	11.975	3.766	11.411	25.62	23.95	27.151	23.95	27.16	1.15	13.193000000000001	0.75	26.77
1996-01-23	2.2	0.0	1.4	0.8	11.475	3.704	10.852	23.95	22.13	26.032	22.13	25.62	1.1	12.495249999999999	1.15	25.05
1996-01-24	1.4	0.0	0.2	0.0	10.895	3.57	10.171	22.13	20.28	24.636	20.28	23.95	0.39999999999999997	11.6915	1.1	22.529999999999998
1996-01-25	1.4	0.0	0.2	0.0	10.13	3.369	9.404	20.28	18.58	22.903	18.58	22.13	0.39999999999999997	10.79575	0.39999999999999997	20.68
1996-01-26	0.0	2.0	0.0	0.0	9.425	3.212	8.684	18.58	18.11	21.321	18.11	20.28	0.5	9.975249999999999	0.39999999999999997	19.08
1996-01-27	0.0	3.0	0.0	0.0	8.857	3.091	8.041	18.11	18.05	19.989	18.05	18.58	0.75	9.524750000000001	0.5	18.86
1996-01-28	0.0	3.0	0.0	0.0	8.48	3.057	7.564	18.05	18.26	19.101	18.26	18.11	0.75	9.287749999999999	0.75	18.8
1996-01-29	0.0	3.0	0.0	0.0	8.315	3.037	7.31	18.26	18.13	18.662	18.13	18.05	0.75	9.2305	0.75	19.01
1996-01-30	0.0	1.0	0.0	0.0	8.367	3.058	7.183	18.13	19.88	18.609	19.88	18.26	0.25	9.1845	0.75	18.38
1996-01-31	0.2	0.0	0.0	0.2	8.81	3.102	7.079	19.88	21.32	18.991	21.32	18.13	0.1	9.717749999999999	0.25	19.98
1996-02-01	0.2	0.0	0.0	0.6	9.317	3.151	7.009	21.32	21.32	19.477	21.32	19.88	0.2	10.19925	0.1	21.52
1996-02-02	0.6	0.0	0.0	1.0	9.722	3.318	6.915	21.32	21.71	19.956	21.71	21.32	0.4	10.31875	0.2	21.72
1996-02-03	2.6	2.6	0.0	1.0	10.35	3.502	6.914	21.71	25.15	20.766	25.15	21.32	1.55	10.619	0.4	23.26
1996-02-04	3.2	2.8	0.2	1.0	11.175	3.738	6.956	25.15	24.38	21.869	24.38	21.71	1.8	11.75475	1.55	26.95
1996-02-05	3.2	2.8	0.2	0.6	11.575	3.812	6.998	24.38	21.76	22.384	21.76	25.15	1.7	11.69125	1.8	26.08
1996-02-06	2.8	4.0	0.2	0.2	11.625	3.716	6.956	21.76	19.01	22.297	19.01	24.38	1.8	11.01425	1.7	23.560000000000002
1996-02-07	0.8	1.6	0.2	0.2	11.11	3.521	6.85	19.01	17.25	21.481	17.25	21.76	0.7000000000000002	10.12275	1.8	19.71
1996-02-08	0.8	1.8	2.6	0.4	9.835	3.174	6.658	17.25	20.58	19.667	20.58	19.01	1.4000000000000001	9.22925	0.7000000000000002	18.65
1996-02-09	0.8	2.2	5.6	4.0	10.035	3.848	6.801	20.58	60.62	20.684	60.62	17.25	3.15	10.315999999999999	1.4000000000000001	23.729999999999997
1996-02-10	2.6	1.4	10.553	7.012	14.91	5.693	17.371	60.62	78.687	37.974	78.687	20.58	5.39125	24.6485	3.15	66.01125
1996-02-11	6.2	1.2	17.153	9.012	20.704	7.942	27.835	78.687	93.607	56.481	93.607	60.62	8.39125	33.792	5.39125	87.07825
1996-02-12	6.4	0.8	17.853	9.5	27.229	10.529	37.959	93.607	104.882	75.717	104.882	78.687	8.63825	42.331	8.39125	102.24525
1996-02-13	6.4	0.4	14.853	6.1	33.049	12.434	47.142	104.882	112.012	92.625	112.012	93.607	6.93825	49.37675	8.63825	111.82025
1996-02-14	4.6	0.0	9.9	3.288	34.95	13.395	45.131	112.012	114.5	93.477	114.5	104.882	4.447	51.372	6.93825	116.459
1996-02-15	1.0	0.0	3.3	1.288	36.471	14.061	41.072	114.5	114.369	91.605	114.369	112.012	1.397	51.525999999999996	4.447	115.897
1996-02-16	0.0	0.2	0.0	5.6	37.65	14.303	38.962	114.369	113.893	90.915	113.893	114.5	1.45	51.321	1.397	115.819
1996-02-17	0.0	0.2	0.0	9.252	38.523	14.004	39.035	113.893	112.945	91.562	112.945	114.369	2.363	51.363749999999996	1.45	116.256
1996-02-18	0.0	0.8	0.0	10.4	39.129	13.985	39.619	112.945	111.4	92.733	111.4	113.893	2.8000000000000003	51.4195	2.363	115.74499999999999
1996-02-19	0.0	2.0	0.0	10.4	39.503	14.332	41.5	111.4	69.55	95.336	69.55	112.945	3.1	51.68375	2.8000000000000003	114.5
1996-02-20	0.0	2.8	0.0	5.8	35.55	13.977	38.329	69.55	54.79	87.856	54.79	111.4	2.15	39.3515	3.1	71.7
1996-02-21	0.0	5.4	0.0	2.548	30.756	13.31	32.349	54.79	52.58	76.415	52.58	69.55	1.987	32.801249999999996	2.15	56.777
1996-02-22	0.0	7.8	0.0	2.8	27.225	12.131	26.851	52.58	66.0	66.208	66.0	54.79	2.65	29.696749999999998	1.987	55.23
1996-02-23	0.0	6.8	0.0	8.2	25.775	10.7	22.524	66.0	91.42	58.998	91.42	52.58	3.75	31.24975	2.65	69.75
1996-02-24	0.0	6.4	0.0	10.8	31.525	10.463	24.075	91.42	104.7	66.063	104.7	66.0	4.300000000000001	39.37075	3.75	95.72
1996-02-25	0.0	6.2	0.0	13.8	36.497	10.893	29.034	104.7	74.81	76.424	74.81	91.42	5.0	45.281000000000006	4.300000000000001	109.7
1996-02-26	0.0	3.2	0.2	13.2	37.647	10.979	30.532	74.81	58.99	79.158	58.99	104.7	4.15	38.492000000000004	5.0	78.96000000000001
1996-02-27	0.0	3.0	0.2	7.8	34.722	10.953	30.341	58.99	50.42	76.016	50.42	74.81	2.75	33.7515	4.15	61.74
1996-02-28	0.0	2.4	0.4	4.6	27.997	10.3	27.113	50.42	44.56	65.41	44.56	58.99	1.8499999999999999	28.9575	2.75	52.27
1996-02-29	0.0	0.0	0.4	1.0	22.3	9.464	21.125	44.56	42.51	52.889	42.51	50.42	0.35	24.362250000000003	1.8499999999999999	44.910000000000004
1996-03-01	0.0	0.0	0.2	0.0	19.125	8.896	18.597	42.51	42.84	46.618	42.84	44.56	0.05	22.282	0.35	42.559999999999995
1996-03-02	0.0	0.8	0.2	1.2	18.45	7.692	17.954	42.84	49.6	44.096	49.6	42.51	0.55	21.734	0.05	43.39
1996-03-03	0.0	2.2	0.0	1.2	20.1	6.722	18.119	49.6	52.67	44.941	52.67	42.84	0.8500000000000001	23.63525	0.55	50.45
1996-03-04	0.0	2.2	0.4	1.2	22.15	5.88	18.936	52.67	45.33	46.966	45.33	49.6	0.95	24.909	0.8500000000000001	53.620000000000005
1996-03-05	0.0	2.2	1.4	1.2	22.7	5.132	18.523	45.33	36.83	46.355	36.83	52.67	1.2	22.92125	0.95	46.53
1996-03-06	0.0	1.4	1.6	0.2	21.875	4.893	16.964	36.83	33.24	43.732	33.24	45.33	0.8	20.1405	1.2	37.629999999999995
1996-03-07	0.0	0.2	1.8	0.6	19.2	4.5	14.965	33.24	31.39	38.665	31.39	36.83	0.65	17.97625	0.8	33.89
1996-03-08	0.0	1.4	1.4	0.6	16.45	4.078	12.833	31.39	28.85	33.361	28.85	33.24	0.85	16.18775	0.65	32.24
1996-03-09	0.0	3.2	2.4	2.4	14.875	3.845	11.596	28.85	26.76	30.317	26.76	31.39	2.0	14.7915	0.85	30.85
1996-03-10	0.0	3.2	2.2	2.2	13.875	3.634	10.969	26.76	25.89	28.477	25.89	28.85	1.9000000000000001	13.8095	2.0	28.66
1996-03-11	0.0	5.0	7.8	1.8	13.125	3.61	10.577	25.89	29.22	27.311	29.22	26.76	3.6500000000000004	13.3005	1.9000000000000001	29.54
1996-03-12	0.0	6.0	7.8	1.8	12.75	3.864	10.608	29.22	30.08	27.222	30.08	25.89	3.9000000000000004	14.1105	3.6500000000000004	33.12
1996-03-13	0.0	4.2	5.8	0.0	12.55	3.957	10.688	30.08	27.33	27.196	27.33	29.22	2.5	14.31875	3.9000000000000004	32.58
1996-03-14	0.0	4.2	5.8	0.2	12.475	4.061	10.572	27.33	26.48	27.108	26.48	30.08	2.55	13.6095	2.5	29.88
1996-03-15	0.0	2.2	0.2	0.2	12.475	4.243	10.447	26.48	29.56	27.165	29.56	27.33	0.6500000000000001	13.411249999999999	2.55	27.13
1996-03-16	0.0	0.0	4.2	3.0	12.65	4.748	10.372	29.56	38.89	27.77	38.89	26.48	1.8	14.3325	0.6500000000000001	31.36
1996-03-17	0.0	0.0	9.8	4.8	13.925	5.793	10.863	38.89	39.75	30.581	39.75	29.56	3.6500000000000004	17.36775	1.8	42.54
1996-03-18	0.0	0.0	9.8	4.6	15.225	6.588	11.942	39.75	39.42	33.755	39.42	38.89	3.6	18.37625	3.6500000000000004	43.35
1996-03-19	0.0	0.2	9.6	4.6	16.35	7.132	13.689	39.42	40.85	37.171	40.85	39.75	3.5999999999999996	19.147750000000002	3.6	43.02
1996-03-20	0.0	0.2	5.6	1.8	17.25	7.006	15.284	40.85	38.01	39.54	38.01	39.42	1.9	20.0975	3.5999999999999996	42.75
1996-03-21	0.0	0.6	0.6	0.2	16.825	6.269	15.975	38.01	43.07	39.069	43.07	40.85	0.35	19.269750000000002	1.9	38.36
1996-03-22	0.0	3.4	1.2	0.4	17.85	6.026	17.347	43.07	46.38	41.224	46.38	38.01	1.25	21.07325	0.35	44.32
1996-03-23	0.0	3.4	2.0	0.4	18.75	6.055	17.927	46.38	49.81	42.732	49.81	43.07	1.4500000000000002	22.278	1.25	47.830000000000005
1996-03-24	0.0	3.4	2.8	0.4	20.0	6.098	19.197	49.81	46.05	45.295	46.05	46.38	1.65	23.77625	1.4500000000000002	51.46
1996-03-25	0.0	3.0	2.2	0.4	20.975	6.077	19.975	46.05	38.93	47.027	38.93	49.81	1.4000000000000001	23.26925	1.65	47.449999999999996
1996-03-26	0.0	0.6	1.6	0.4	19.875	5.778	19.005	38.93	34.02	44.658	34.02	46.05	0.65	20.897	1.4000000000000001	39.58
1996-03-27	0.0	0.4	0.8	0.4	18.6	5.292	17.694	34.02	30.28	41.586	30.28	38.93	0.4	18.9015	0.65	34.42
1996-03-28	0.0	0.4	0.0	0.4	16.45	4.842	15.056	30.28	27.85	36.348	27.85	34.02	0.2	16.657	0.4	30.48
1996-03-29	0.0	0.4	0.0	0.2	14.725	4.481	13.133	27.85	25.08	32.339	25.08	30.28	0.15000000000000002	15.04725	0.2	28.0
1996-03-30	0.0	0.0	0.0	0.0	13.45	4.132	11.698	25.08	23.31	29.28	23.31	27.85	0.0	13.59	0.15000000000000002	25.08
1996-03-31	0.0	0.4	0.0	0.0	12.4	4.013	10.621	23.31	23.26	27.034	23.26	25.08	0.1	12.585999999999999	0.0	23.41
1996-04-01	0.0	0.4	0.0	2.2	11.55	3.979	9.787	23.26	20.73	25.316	20.73	23.31	0.65	12.144000000000002	0.1	23.91
1996-04-02	0.0	0.4	0.0	2.4	10.73	3.824	9.058	20.73	19.42	23.612	19.42	23.26	0.7	11.0855	0.65	21.43
1996-04-03	0.0	1.4	1.0	2.4	10.08	3.694	8.479	19.42	18.4	22.253	18.4	20.73	1.2	10.41825	0.7	20.62
1996-04-04	0.0	1.0	1.0	2.4	9.555	3.406	7.974	18.4	17.77	20.935	17.77	19.42	1.1	9.83375	1.2	19.5
1996-04-05	0.0	1.0	1.0	0.2	9.142	3.052	7.592	17.77	17.29	19.786	17.29	18.4	0.55	9.389	1.1	18.32
1996-04-06	0.0	1.0	1.0	0.0	8.857	2.902	7.329	17.29	16.94	19.089	16.94	17.77	0.5	9.0945	0.55	17.79
1996-04-07	0.0	0.0	0.0	0.0	8.677	2.79	7.133	16.94	16.52	18.601	16.52	17.29	0.0	8.885	0.5	16.94
1996-04-08	0.0	0.0	0.4	2.0	8.515	2.692	7.031	16.52	16.33	18.239	16.33	16.94	0.6	8.689499999999999	0.0	17.12
1996-04-09	0.0	0.0	0.4	2.0	8.452	2.646	6.994	16.33	17.87	18.093	17.87	16.52	0.6	8.6055	0.6	16.93
1996-04-10	2.4	1.4	2.8	3.0	8.592	2.639	7.142	17.87	17.41	18.373	17.41	16.33	2.4	9.06075	0.6	20.27
1996-04-11	3.0	1.4	2.8	3.0	8.575	2.631	7.254	17.41	16.91	18.46	16.91	17.87	2.55	8.967500000000001	2.4	19.96
1996-04-12	3.8	1.4	3.0	1.2	8.55	2.658	7.357	16.91	16.41	18.564	16.41	17.41	2.3499999999999996	8.86875	2.55	19.259999999999998
1996-04-13	3.8	1.4	3.8	1.8	8.397	2.665	7.361	16.41	15.39	18.423	15.39	16.91	2.7	8.70825	2.3499999999999996	19.11
1996-04-14	2.2	0.0	3.0	1.2	7.957	2.62	7.12	15.39	14.82	17.697	14.82	16.41	1.6	8.27175	2.7	16.990000000000002
1996-04-15	1.6	0.0	3.4	1.4	7.662	2.589	6.927	14.82	14.87	17.179	14.87	15.39	1.6	7.999499999999999	1.6	16.42
1996-04-16	1.0	0.4	10.4	5.0	7.465	2.532	6.747	14.87	14.88	16.745	14.88	14.82	4.2	7.903499999999999	1.6	19.07
1996-04-17	1.6	0.6	12.6	5.4	7.352	2.516	6.705	14.88	16.84	16.574	16.84	14.87	5.050000000000001	7.863250000000001	4.2	19.93
1996-04-18	1.0	1.8	12.03	5.27	7.41	2.638	8.508	16.84	34.25	18.555	34.25	14.88	5.0249999999999995	8.849	5.050000000000001	21.865
1996-04-19	1.0	2.0	11.83	5.07	8.702	2.85	12.079	34.25	24.36	23.632	24.36	16.84	4.975	14.47025	5.0249999999999995	39.225
1996-04-20	1.0	2.2	5.03	1.27	9.11	2.925	13.353	24.36	18.61	25.388	18.61	34.25	2.375	12.437	4.975	26.735
1996-04-21	0.4	2.0	2.23	0.47	9.185	2.965	13.991	18.61	17.85	26.141	17.85	24.36	1.275	11.18775	2.375	19.884999999999998
1996-04-22	0.4	0.8	1.2	0.2	9.097	2.936	12.59	17.85	29.55	24.623	29.55	18.61	0.6500000000000001	10.61825	1.275	18.5
1996-04-23	0.4	0.6	1.716	1.5	9.347	3.494	13.613	29.55	50.88	26.454	50.88	17.85	1.054	14.001000000000001	0.6500000000000001	30.604
1996-04-24	0.2	0.0	3.102	4.1	11.825	3.824	18.34	50.88	48.77	33.99	48.77	29.55	1.8504999999999998	21.21725	1.054	52.7305
1996-04-25	0.2	0.1	6.302	4.3	14.065	4.059	22.665	48.77	35.72	40.788	35.72	50.88	2.7255	22.38975	1.8504999999999998	51.4955
1996-04-26	0.0	0.3	10.302	4.3	15.6	4.128	24.636	35.72	26.47	44.364	26.47	48.77	3.7255000000000003	20.021	2.7255	39.445499999999996
1996-04-27	0.0	0.3	12.587	3.0	14.925	3.429	21.801	26.47	23.78	40.155	23.78	35.72	3.97175	16.65625	3.7255000000000003	30.44175
1996-04-28	0.0	1.7	15.2	0.4	12.652	3.057	17.117	23.78	19.78	32.827	19.78	26.47	4.324999999999999	14.1515	3.97175	28.105
1996-04-29	0.0	1.8	19.2	0.0	10.625	2.832	12.865	19.78	20.01	26.322	20.01	23.78	5.25	11.525500000000001	4.324999999999999	25.03
1996-04-30	0.0	1.703	22.0	0.0	9.42	3.048	11.65	20.01	36.92	24.117	36.92	19.78	5.92575	11.032	5.25	25.935750000000002
1996-05-01	0.0	1.744	28.6	4.0	10.295	4.767	17.087	36.92	118.0	32.149	118.0	20.01	8.586	17.26725	5.92575	45.506
1996-05-02	0.0	0.353	24.0	5.0	13.24	7.603	21.981	118.0	79.52	42.825	79.52	36.92	7.33825	40.206	8.586	125.33825
1996-05-03	0.0	0.153	18.6	5.0	17.618	10.951	25.585	79.52	42.63	54.153	42.63	118.0	5.93825	33.418499999999995	7.33825	85.45824999999999
1996-05-04	0.0	0.05	11.8	5.0	19.173	12.039	26.738	42.63	30.78	57.95	30.78	79.52	4.2125	25.145	5.93825	46.8425
1996-05-05	0.0	0.009	2.2	1.0	18.548	11.162	21.055	30.78	25.43	50.764	25.43	42.63	0.80225	20.38625	4.2125	31.582250000000002
1996-05-06	0.0	2.8	2.8	0.0	15.675	8.931	15.847	25.43	22.11	40.453	22.11	30.78	1.4	16.470750000000002	0.80225	26.83
1996-05-07	0.0	2.8	0.8	0.0	11.415	5.98	12.17	22.11	19.42	29.565	19.42	25.43	0.8999999999999999	12.91875	1.4	23.009999999999998
1996-05-08	0.0	3.8	0.8	0.0	9.8	4.853	10.273	19.42	17.46	24.926	17.46	22.11	1.15	11.086500000000001	0.8999999999999999	20.57
1996-05-09	0.2	3.8	0.8	0.2	8.83	4.197	9.021	17.46	16.54	22.048	16.54	19.42	1.25	9.877	1.15	18.71
1996-05-10	3.8	2.3	0.8	0.8	8.162	3.786	8.184	16.54	16.78	20.132	16.78	17.46	1.9249999999999998	9.168	1.25	18.465
1996-05-11	6.6	4.9	1.2	2.0	7.875	3.577	7.788	16.78	18.09	19.239	18.09	16.54	3.675	9.005	1.9249999999999998	20.455000000000002
1996-05-12	8.8	5.9	1.4	2.2	8.0	3.472	7.838	18.09	19.11	19.31	19.11	16.78	4.575	9.35	3.675	22.665
1996-05-13	8.6	5.9	1.4	2.2	8.505	3.404	7.997	19.11	17.79	19.906	17.79	18.09	4.525	9.754	4.575	23.634999999999998
1996-05-14	5.0	4.6	0.6	1.6	8.775	3.297	7.986	17.79	15.21	20.058	15.21	19.11	2.9499999999999997	9.462	4.525	20.74
1996-05-15	2.2	2.0	0.2	0.4	8.667	3.127	7.692	15.21	14.01	19.486	14.01	17.79	1.2000000000000002	8.674	2.9499999999999997	16.41
1996-05-16	0.0	0.2	0.0	0.2	8.197	2.93	7.128	14.01	13.28	18.255	13.28	15.21	0.1	8.06625	1.2000000000000002	14.11
1996-05-17	0.6	0.8	0.2	0.0	7.417	2.766	6.582	13.28	13.03	16.766	13.03	14.01	0.39999999999999997	7.51125	0.1	13.68
1996-05-18	0.6	0.8	0.2	0.0	6.952	2.662	6.266	13.03	13.34	15.881	13.34	13.28	0.39999999999999997	7.2275	0.39999999999999997	13.43
1996-05-19	2.8	0.8	5.8	1.2	6.787	2.65	6.099	13.34	13.4	15.536	13.4	13.03	2.6499999999999995	7.218999999999999	0.39999999999999997	15.989999999999998
1996-05-20	6.6	0.6	16.4	2.6	6.745	2.642	6.223	13.4	17.43	15.611	17.43	13.34	6.55	7.2524999999999995	2.6499999999999995	19.95
1996-05-21	6.0	0.0	16.4	2.6	7.16	2.622	7.196	17.43	16.83	16.978	16.83	13.4	6.25	8.602	6.55	23.68
1996-05-22	8.8	2.2	17.4	4.4	7.397	2.694	7.939	16.83	27.83	18.031	27.83	17.43	8.2	8.715	6.25	25.029999999999998
1996-05-23	7.4	2.8	13.6	3.6	8.492	3.102	11.052	27.83	28.7	22.647	28.7	16.83	6.85	12.619	8.2	34.68
1996-05-24	4.0	3.8	4.2	3.0	9.42	3.593	12.743	28.7	22.7	25.756	22.7	27.83	3.75	13.614	6.85	32.45
1996-05-25	4.0	3.8	6.8	3.0	9.472	3.882	12.894	22.7	17.83	26.249	17.83	28.7	4.4	12.236999999999998	3.75	27.1
1996-05-26	1.827	3.6	12.887	1.626	9.395	3.97	12.811	17.83	22.79	26.176	22.79	22.7	4.985	11.0015	4.4	22.814999999999998
1996-05-27	2.427	4.8	21.387	2.626	9.295	3.849	12.269	22.79	28.93	25.412	28.93	17.83	7.8100000000000005	12.05075	4.985	30.6
1996-05-28	3.627	3.8	25.337	5.226	9.445	3.592	12.021	28.93	29.35	25.057	29.35	22.79	9.497499999999999	13.497	7.8100000000000005	38.427499999999995
1996-05-29	3.627	3.8	22.537	6.826	9.695	3.521	15.516	29.35	34.53	28.732	34.53	28.93	9.1975	14.5205	9.497499999999999	38.5475
1996-05-30	6.8	4.2	18.65	7.6	10.547	3.778	18.899	34.53	33.95	33.224	33.95	29.35	9.3125	16.9385	9.1975	43.8425
1996-05-31	5.6	2.6	9.35	6.2	10.997	3.801	19.189	33.95	22.37	33.988	22.37	34.53	5.937499999999999	16.984250000000003	9.3125	39.8875
1996-06-01	4.2	2.6	4.4	3.0	10.355	3.671	18.696	22.37	17.71	32.722	17.71	33.95	3.5500000000000003	13.773	5.937499999999999	25.92
1996-06-02	4.2	3.8	8.7	1.4	9.872	3.473	14.68	17.71	15.35	28.026	15.35	22.37	4.5249999999999995	11.43375	3.5500000000000003	22.235
1996-06-03	1.2	2.0	13.9	0.2	8.907	3.034	10.987	15.35	13.49	22.928	13.49	17.71	4.325	9.5695	4.5249999999999995	19.675
1996-06-04	1.0	2.8	13.9	0.2	7.31	2.616	8.317	13.49	12.65	18.243	12.65	15.35	4.475	7.933250000000001	4.325	17.965
1996-06-05	0.8	2.8	13.7	0.0	6.717	2.42	7.26	12.65	10.77	16.397	10.77	13.49	4.324999999999999	7.261749999999999	4.475	16.975
1996-06-06	1.6	1.6	9.6	0.0	6.227	2.302	6.543	10.77	11.59	15.073	11.59	12.65	3.2	6.4605	4.324999999999999	13.969999999999999
1996-06-07	1.8	1.0	3.4	0.0	6.027	2.304	6.175	11.59	16.58	14.506	16.58	10.77	1.5499999999999998	6.524	3.2	13.14
1996-06-08	2.0	0.0	2.6	0.0	6.2	3.064	5.958	16.58	12.38	15.223	12.38	11.59	1.15	7.9505	1.5499999999999998	17.729999999999997
1996-06-09	2.2	0.0	2.6	0.0	6.015	3.201	5.603	12.38	10.47	14.819	10.47	16.58	1.2000000000000002	6.7997499999999995	1.15	13.580000000000002
1996-06-10	1.8	0.8	4.2	0.0	5.865	3.257	5.346	10.47	10.41	14.468	10.41	12.38	1.7000000000000002	6.234500000000001	1.2000000000000002	12.170000000000002
1996-06-11	1.8	4.0	13.0	2.0	5.61	3.35	5.028	10.41	11.46	13.989	11.46	10.47	5.2	6.0995	1.7000000000000002	15.61
1996-06-12	1.6	4.0	12.8	2.0	5.112	2.732	5.189	11.46	12.42	13.033	12.42	10.41	5.1	6.1232500000000005	5.2	16.560000000000002
1996-06-13	1.4	4.0	12.8	4.8	4.947	2.612	5.603	12.42	10.31	13.163	10.31	11.46	5.750000000000001	6.3955	5.1	18.17
1996-06-14	1.0	3.2	11.0	4.8	4.795	2.544	5.743	10.31	8.883	13.081	8.883	12.42	5.0	5.848000000000001	5.750000000000001	15.31
1996-06-15	0.0	0.0	0.0	2.8	4.615	2.33	5.713	8.883	8.469	12.658	8.469	10.31	0.7	5.38525	5.0	9.582999999999998
1996-06-16	0.0	0.0	0.0	2.8	4.417	2.086	5.101	8.469	7.692	11.605	7.692	8.883	0.7	5.01825	0.7	9.168999999999999
1996-06-17	0.0	0.0	0.0	0.0	4.235	1.989	4.421	7.692	8.196	10.645	8.196	8.469	0.0	4.58425	0.7	7.692
1996-06-18	0.0	0.0	0.0	0.0	4.09	1.918	4.082	8.196	8.271	10.09	8.271	7.692	0.0	4.5715	0.0	8.196
1996-06-19	0.0	0.0	1.0	0.0	3.987	1.872	3.891	8.271	7.797	9.75	7.797	8.196	0.25	4.50525	0.0	8.521
